"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","HUR","TOT","PC_LF","Q","2012-Q3",11.03333,
"ITA","HUR","TOT","PC_LF","Q","2012-Q4",11.63333,
"ITA","HUR","TOT","PC_LF","Q","2013-Q1",12.13333,
"ITA","HUR","TOT","PC_LF","Q","2013-Q2",12.36667,
"ITA","HUR","TOT","PC_LF","Q","2013-Q3",12.36667,
"ITA","HUR","TOT","PC_LF","Q","2013-Q4",12.56667,
"ITA","HUR","TOT","PC_LF","Q","2014-Q1",12.9,
"ITA","HUR","TOT","PC_LF","Q","2014-Q2",12.63333,
"ITA","HUR","TOT","PC_LF","Q","2014-Q3",12.73333,
"ITA","HUR","TOT","PC_LF","Q","2014-Q4",12.83333,
"ITA","HUR","TOT","PC_LF","Q","2015-Q1",12.53333,
"ITA","HUR","TOT","PC_LF","Q","2015-Q2",12.26667,
"ITA","HUR","TOT","PC_LF","Q","2015-Q3",11.63333,
"ITA","HUR","TOT","PC_LF","Q","2015-Q4",11.66667,
"ITA","HUR","TOT","PC_LF","Q","2016-Q1",11.66667,
"ITA","HUR","TOT","PC_LF","Q","2016-Q2",11.7,
"ITA","HUR","TOT","PC_LF","Q","2016-Q3",11.63333,
"ITA","HUR","TOT","PC_LF","Q","2016-Q4",11.83333,
"ITA","HUR","TOT","PC_LF","Q","2017-Q1",11.66667,
"ITA","HUR","TOT","PC_LF","Q","2017-Q2",11.26667,
"ITA","HUR","TOT","PC_LF","Q","2017-Q3",11.3,
"ITA","HUR","TOT","PC_LF","Q","2017-Q4",11,
"ITA","HUR","TOT","PC_LF","Q","2018-Q1",10.93333,
"ITA","HUR","TOT","PC_LF","Q","2018-Q2",10.8,
"ITA","HUR","TOT","PC_LF","Q","2018-Q3",10.26667,
"ITA","HUR","TOT","PC_LF","Q","2018-Q4",10.5,
"ITA","HUR","TOT","PC_LF","Q","2019-Q1",10.33333,
"ITA","HUR","TOT","PC_LF","Q","2019-Q2",9.966666,
"ITA","HUR","TOT","PC_LF","Q","2019-Q3",9.6,
"ITA","HUR","TOT","PC_LF","Q","2019-Q4",9.666667,
"ITA","HUR","TOT","PC_LF","Q","2020-Q1",9,
"ITA","HUR","TOT","PC_LF","Q","2020-Q2",8.6,
"ITA","HUR","TOT","PC_LF","Q","2020-Q3",10,
"ITA","HUR","TOT","PC_LF","Q","2020-Q4",9.766666,
"ITA","HUR","TOT","PC_LF","Q","2021-Q1",10.16667,
"ITA","HUR","TOT","PC_LF","Q","2021-Q2",9.8,
"ITA","HUR","TOT","PC_LF","Q","2021-Q3",9.133333,
"ITA","HUR","TOT","PC_LF","Q","2021-Q4",9,
"ITA","HUR","TOT","PC_LF","Q","2022-Q1",8.5,
"ITA","HUR","TOT","PC_LF","Q","2022-Q2",8.066667,
